,product_url,number_of_bids,Name,color,number_of_views,Price,pic,Number sold,ship,SellerFeedback
1207,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/192184676741?var=&hash=item2cbf197185:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 16GB 64GB 128GB GSM""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,55 viewed per hour,US $214.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,168 sold,FREE,98.8% ÊPositive feedback
1208,http://www.ebay.com/itm/Apple-iPhone-6-4-7-64GB-GSM-UNLOCKED-Smartphone-SRF-/331991401144?var=&hash=item4d4c3ac2b8:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 64GB GSM UNLOCKED Smartphone SRF", Gold[out of stock] Silver[out of stock] Space Gray,117 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/JdIAAOSwpLNX9W2~/s-l300.jpg,"8,597 sold",FREE,98.4% ÊPositive feedback
1209,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/311716985269?var=&hash=item4893c7b9b5:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 - 16GB 64GB GSM ""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,NA,US $224.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,258 sold,FREE,98.8% ÊPositive feedback
1210,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Silver-At-T-Smartphone-/302324121079?hash=item4663ebfdf7:g:C~AAAOSwZ4dZIgBM,5,Apple iPhone 6 - 64GB - Silver (At&T) Smartphone, NA,NA,NA,http://i.ebayimg.com/images/g/C~AAAOSwZ4dZIgBM/s-l300.jpg,Located in United States,NA,100% ÊPositive feedback
1211,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-4G-LTE-8MP-Camera-iOS-Smartphone-/381957225454?var=&hash=item58ee6cbbee:m:mDRF3-0tQsDf59tk_LdXnFw,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" 4G LTE 8MP Camera iOS Smartphone", Gold Silver Space Gray,1 sold in last hour,US $242.95,http://i.ebayimg.com/images/g/JSUAAOSwiylXBSpW/s-l300.jpg,531 sold,FREE,98.3% ÊPositive feedback
1212,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178804962?var=&hash=item3ab70730e2:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,8 sold in last 24 hours,US $214.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"6,662 sold",FREE,97% ÊPositive feedback
1213,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Smartphone-Verizon-Unlocked-/381228351784?var=&hash=item58c2fb0128:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Smartphone Verizon Unlocked, Gold[out of stock] Silver Space Gray,34 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/WXYAAOSw4CFY5R3Q/s-l300.jpg,"7,891 sold",FREE,98.4% ÊPositive feedback
1214,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178803513?var=&hash=item3ab7072b39:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 64GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,158 viewed per day,US $234.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"4,037 sold",FREE,97% ÊPositive feedback
1215,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/272672838924?var=&hash=item3f7c91550c:m:mMa4wSWgLuma7R0Ie_swMNw,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray Silver[out of stock] Gold[out of stock],47 viewed per hour,US $218.95,http://i.ebayimg.com/images/g/tywAAOSwxu5ZGf1N/s-l300.jpg,84 sold,FREE,97.8% ÊPositive feedback
1216,http://www.ebay.com/itm/Apple-iPhone-6-AT-T-SmartPhone-Gold-Silver-Space-Gray-16GB-64GB-128GB-/232243801723?var=&hash=item3612cf2e7b:m:mDz7f4Cv6gfO-VAPRWqu7wQ,NA,Apple iPhone 6 (AT&T) SmartPhone Gold Silver Space Gray 16GB 64GB 128GB, Gold Space Gray Silver,10 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/xzUAAOSw~AVYp2t4/s-l300.jpg,224 sold,FREE,98.2% ÊPositive feedback
1217,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Factory-Unlocked-4G-LTE-iOS-8MP-Camera-Smartphone-/382037941107?var=&hash=item58f33c5b73:m:m9Qaj_5I-lRPilziVcCZH5g,NA,"Apple iPhone 6 128GB ""Factory Unlocked"" 4G LTE iOS 8MP Camera Smartphone", Gold[out of stock] Silver Space Gray,186 viewed per day,US $284.95,http://i.ebayimg.com/images/g/SDwAAOSwFqJWr6NN/s-l300.jpg,88 sold,FREE,98.3% ÊPositive feedback
1218,http://www.ebay.com/itm/NEW-Apple-iPhone-6-16GB-64GB-Gold-Silver-Space-Gray-GSM-Factory-Unlocked-Phone-/182569856644?var=&hash=item2a8202ee84:m:m1ZA8pthr0ruwQbVf9nnYIA,NA,NEW Apple iPhone 6 16GB 64GB Gold Silver Space Gray GSM Factory Unlocked Phone, iPhone 6-Gold iPhone 6-Silver iPhone 6-Gray iPhone 4S Black iPhone 4S White,18 viewed per hour,NA,http://i.ebayimg.com/images/g/4D0AAOSwlndZFErJ/s-l300.jpg,Experienced seller,$15.00 ,99% ÊPositive feedback
1219,http://www.ebay.com/itm/Apple-iPhone-6-4-7-16-64-128-GB-GSM-UNLOCKED-Smartphone-SRF-/352000867666?var=&hash=item51f4e2fd52:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 16 64 128 GB GSM UNLOCKED Smartphone SRF", Gold Silver Space Gray,178 viewed per day,US $214.99,http://i.ebayimg.com/images/g/SyEAAOSwWxNYwXKI/s-l300.jpg,78 sold,FREE,98.4% ÊPositive feedback
1220,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Factory-GSM-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/131741651396?var=&hash=item1eac6a11c4:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 64GB Factory GSM Unlocked - Space Gray Silver Gold AT&T T-Mobile, Space Gray Silver Gold[out of stock],13 viewed per hour,US $259.97,http://i.ebayimg.com/images/g/yx0AAOSw5cNYG~nm/s-l300.jpg,"1,125 sold",FREE,98.7% ÊPositive feedback
1221,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Verizon-Wireless-4G-LTE-8MP-Camera-Smartphone-/401306230275?var=&hash=item5d6fb71e03:m:mLQOSdNz6d-DwcG0_3M8EAg,NA,Apple iPhone 6 128GB Verizon Wireless 4G LTE 8MP Camera Smartphone, Gold Silver Space Gray,NA,US $284.95,http://i.ebayimg.com/images/g/lMgAAOSwYHxWQLv9/s-l300.jpg,60-day returns,FREE,98.3% ÊPositive feedback
1222,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22262999516238dcb679f096fd4a5fba946eb52528c5af%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXdbJcXpFE1Lu3SM7wXJtyxhZyzP6LNKagaGKAAbBLUpDXDhbNpLm3Azaq8ZCVz1nidAeR0mTo9caKMBYTGflKLiU1m3o1kLE8JGZ5DsVAowzIb%2BbCZApjRWYz3CILYlopbEKhDVnWSjZKVusHtunvhNbvieiAHMBtcEYde%2BBb1qVPlP%2F8uwjDyJJtU7oqlx9cXsfOCwgqVFvYeob95HVZuBHgwabuDneif%2BKKJY%2FyY8S0YKgHQoMLwSc7pnMnyA%2Bws4AWdeiGXmDI9i2LSeBgQPnbPgpX0AjUD4hfuBobuItqqElhzyAo1KTjDmYuTQlCs7wp1VBqHKVt2zIU3umQTw96o1HdQpeHq9yuB81QlJJ1kgC5BPeX47tbUnefi7g7vmJbnD9wxUAbuywpOWIN2kRAStpE0wTah608ub%2FSJKsp4Ehpb0O%2FSuUaU0OtT8vYzpYLk1GLbPJWN0vsbciG2fkyfpKTQ6qSBW96jf4n0yOKHpa7YeSR06euCe%2FP92Omjupfwzwx%2BCesgomCpeykiFE21EQiF73w%2BTKnuz4E0KEkvU3qsZHS4WW3kbehMVbOqUowIGMUkQN4EcDyr5wfAf3%2FbUReXnzBieCq3c%2BfviRsCheLU%2F%2FyYtwf2Ns62aeEQFdNi39jfwVSDCHxFmM4tCUOnd97%2Fwggw0bx1v5n3O93WwKb1qKr3tGm2TZVOk6EkEVxHkPcfrKshmW0zwJN9IPbN7DUDn%2FVh%2Fq2jkGBkMcOFyNKSLbse8PFZ834r6tNlrXKg8LWcPWGsrpya1f3evegBK3NV9rQYlmmLuzuGGwKezcikEYjPN1cL1%2BxU4sNg4M%2BxQYpLpooIAnpAOC%2BaA%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1223,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%2217267688854227ff32686eb24c5890669b47edb47277%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXedVDvznEotC7ZsBHc8Y7dBzD7vv9IdF%2FKf4XUkyHy6lVosVaPs4bLmd3ID%2B%2FRxRVP%2Fdz2oAKwuYVn9acK7bHfb3nxOYhovgIwqhbUkI%2FZBrB25j7qQTGIQAYZIwqzPas64Zp7B%2FzEFIe2BZ040jH3yKBW4ela5fqt%2F6ZrI05eBSAzdTBuCQRjJeW5QQHg9q6JZQGp4vgdC50cKiouTik8rXZX%2BJB1tChIFyEQFOOZQrj261qAWuSrKzC%2FrUVB1Gwwc6MF%2FLcO7IQNxm1MttlDBp%2F8YED0uyOZUd22BgKvztM4KTCVKjwZ4Czoq2a3sJke38wNfzO5G9kfCtw08OPApcUga3OMSYjjoy%2Bmb52PjTHC8vDA1P6I1GbsXKwXvFADx%2F8NxtdcbkgvUbYr7OprWhINmkd8XKsTZZWc2RLaDgfV%2B6SyoDoLWA%2F%2BiWOtT1vSqnHTVYCTUEsfDfWb3xFFKFW1Wvv4PPDYSrtOHB0bhjv%2B1rjqQJ01U5vNP9S%2BR%2BjqHOWUHYIFCY%2BAKqXjZQHIMGZ0iwdvWK7p%2FDPhOEec7dT%2B%2BMqZhWqQbq8VkA2cb4Nt8g0Hd6hKyQRve%2Brxs%2FZmgInb6ku%2BTVdlzluTRFkzp8Us2YWjF1G2S9vUSOKEYVwe0S1d3HYLtA69OPoqc15K7OWIXRTmGUs%2Fu%2F0DZ1EFPMYhGrp45jH16t95QNYkyl7gQldGzuE8EwE2L1973LyreltEc4iVwddtm2AGlEY530I6l%2F8GMze2ioRzvOWskvCovZt1l3fLNZjcBdPMIParhlGkrbFeUQKVtV9B%2F1ht8PBK1Bqh22GyOeTEMTgwS0lY45di32v4NaKdTXdfg6e3FqBNywwSoFdb14A%2F0MzRSOg%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1224,http://www.ebay.com/itm/Apple-iPhone-6-16-64-128GB-GSM-Unlocked-4G-LTE-iOS-Smartphone-Gold-Gray-Silver-/142306188414?var=&hash=item21221c1c7e:m:mXoSuCXHnby_o9jb7j5UklQ,NA,Apple iPhone 6 16/64/128GB GSM Unlocked 4G LTE iOS Smartphone Gold Gray Silver, 128GB 64GB 16GB,323 viewed per day,US $217.99,http://i.ebayimg.com/images/g/dGEAAOSwfVpYoK-K/s-l300.jpg,898 sold,FREE,98.8% ÊPositive feedback
1225,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Verizon-GSM-Unlocked-4G-LTE-Space-Gray-Silver-Gold-/112086944698?var=&hash=item1a18e70bba:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 128GB Verizon + GSM Unlocked 4G LTE - Space Gray Silver Gold, Space Grey[out of stock] Silver[out of stock] Gold,2 viewed per hour,US $269.97,http://i.ebayimg.com/images/g/mSwAAOSwMVdYG~LW/s-l300.jpg,416 sold,FREE,98.7% ÊPositive feedback
1226,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Verizon-GSM-Unlocked-LTE-4-7-Smartphone-/281988649806?var=&hash=item41a7d5534e:m:mR9fzHz4um82sJVVp8-Hi1w,NA,"Apple iPhone 6 16GB 64GB 128GB Verizon + GSM Unlocked LTE 4.7"" Smartphone ", Space Gray Gold Silver,205 viewed per day,US $219.90,http://i.ebayimg.com/images/g/32oAAOSw8gVX~jiE/s-l300.jpg,443 sold,FREE,99.5% ÊPositive feedback
1227,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178802242?var=&hash=item3ab7072642:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 128GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White[out of stock],1 sold in last hour,US $259.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,302 sold,FREE,97% ÊPositive feedback
1228,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Space-Gray-Verizon-Factory-Unlocked-Clean-ESN-/152559785832?hash=item2385459768:g:3v0AAOSwYIxX5TMl,NA,Apple iPhone 6 - 16GB Space Gray (Verizon) (Factory Unlocked) Clean ESN , NA,4 viewed per hour,US $214.99,http://i.ebayimg.com/images/g/3v0AAOSwYIxX5TMl/s-l300.jpg,Experienced seller,$9.99 ,99.5% ÊPositive feedback
1229,http://www.ebay.com/itm/Apple-iPhone-6-16-64-128-GSM-UNLOCKED-LTE-SMARTPHONE-AT-T-CRICKET-METRO-TMOBILE-/152340110431?var=&hash=item23782d9c5f:m:mWr60jdHBJ1S1Ns8UBLHbUQ,NA,Apple iPhone 6 16 64 128 GSM UNLOCKED LTE SMARTPHONE AT&T CRICKET METRO TMOBILE , 16GB 64GB[out of stock] 128GB[out of stock],3 viewed per hour,US $224.99,http://i.ebayimg.com/images/g/-OwAAOSwX61ZDbbd/s-l300.jpg,208 sold,FREE,99.2% ÊPositive feedback
1230,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-Silver-10-3-/382100762788?hash=item58f6faf0a4:g:MBwAAOSwX61ZJ0NA,17,Apple iPhone 6 - 16GB Verizon Silver 10.3 , NA,NA,NA,http://i.ebayimg.com/images/g/MBwAAOSwX61ZJ0NA/s-l300.png,Longtime member,$7.99 ,98.8% ÊPositive feedback
1231,http://www.ebay.com/itm/Apple-iPhone-6-16-64-128GB-Gold-Silver-Gray-AT-T-Sim-Free-Factory-Unlocked-Phone-/182589613969?var=&hash=item2a83306791:m:mfknmSPd6xzqFlTu3Ah2Nng,NA,Apple iPhone 6 16-64-128GB Gold Silver Gray AT&T Sim Free Factory Unlocked Phone, IPhone 6 - SpaceGray IPhone 6 - Sliver IPhone 6 - Gold IPhone 4s - Black IPhone 4s - White,16 viewed per hour,NA,http://i.ebayimg.com/images/g/boUAAOSwZ4dZJVTB/s-l300.jpg,5 inquiries,FREE,98.2% ÊPositive feedback
1232,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Verizon-Wireless-4G-LTE-8MP-Camera-iOS-Smartphone-/401149524441?var=&hash=item5d665ff9d9:m:m9Qaj_5I-lRPilziVcCZH5g,NA,Apple iPhone 6 64GB Verizon Wireless 4G LTE 8MP Camera iOS Smartphone, Gold Silver[out of stock] Space Gray,8 sold in last 24 hours,US $242.95,http://i.ebayimg.com/images/g/hJEAAOSwgQ9VzM5U/s-l300.jpg,646 sold,FREE,98.3% ÊPositive feedback
1233,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/122073442272?var=&hash=item1c6c24e7e0:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile, Space Grey Silver Gold,7 viewed per hour,US $209.97,http://i.ebayimg.com/images/g/JKsAAOSw44BYG~W7/s-l300.jpg,407 sold,FREE,98.7% ÊPositive feedback
1234,http://www.ebay.com/itm/Apple-iPhone-6-128GB-GSM-Factory-UNLOCKED-Gold-Grey-Silver-Smartphone-CellPhone-/401264511701?var=&hash=item5d6d3a8ad5:m:mL_r_mL2WyX0orhuJSvjxAA,NA,Apple iPhone 6-128GB GSM Factory UNLOCKED Gold Grey Silver Smartphone CellPhone*, Space Grey Silver Gold,NA,US $299.95,http://i.ebayimg.com/images/g/Gt8AAOSwaB5Xo76l/s-l300.jpg,25 sold,FREE,98.8% ÊPositive feedback
1235,http://www.ebay.com/itm/Apple-iPhone-6-16GB-GSM-Unlocked-Smartphone-Gold-Gray-Silver-/311452584240?var=&hash=item4884054930:m:m6frKH7710xBtHZ0TAc3i4A,NA,Apple iPhone 6 - 16GB (GSM Unlocked) Smartphone Gold Gray Silver, Silver Space Gray Gold[out of stock],NA,US $239.88,http://i.ebayimg.com/images/g/ZzIAAOSwEeFVU6Cd/s-l300.jpg,"5,470 sold",FREE,98.8% ÊPositive feedback
1236,http://www.ebay.com/itm/Apple-iPhone-6PLUS-6-5s-Factory-Unlocked-Gold-Silver-Space-Gray-Smartphone-A-/282474298098?var=&hash=item41c4c7baf2:m:m6ZKoSIASLH74mMEIpcKJWw,NA,Apple iPhone 6PLUS/6/5s (Factory Unlocked) Gold Silver Space Gray Smartphone A++, 16GB 32GB 64GB 128GB 8GB,17 viewed per hour,US $95.99,http://i.ebayimg.com/images/g/EMQAAOSw1WJZFXj0/s-l300.jpg,25 sold,$14.99 ,97.3% ÊPositive feedback
1237,http://www.ebay.com/itm/NEW-FACTORY-UNLOCKED-APPLE-IPHONE-6-16GB-64GB-SMARTPHONE-GREY-SILVER-GOLD-US-/311824838010?var=&hash=item489a356d7a:m:mor9k5T0cYc_tL4DwAARulg,NA,NEW FACTORY UNLOCKED APPLE IPHONE 6 16GB 64GB SMARTPHONE GREY SILVER GOLD US, Silver Gray Gold,163 viewed per day,US $319.99,http://i.ebayimg.com/images/g/ymcAAOSwSlBYyl-u/s-l300.jpg,130 sold,FREE,98.5% ÊPositive feedback
1238,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Mint-A-/252658106994?var=&hash=item3ad398c272:m:mShsNknAHYl9qraHCJxYXZg,NA,Apple iPhone 6 16GB 64GB 128GB GSM Factory Unlocked Smartphone  Mint A+, Gold Gray Silver,NA,US $266.00,http://i.ebayimg.com/images/g/QjoAAOSwlndZHP7C/s-l300.jpg,23 sold,FREE,99.4% ÊPositive feedback
1239,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Verizon-4G-GSM-Unlocked-Smartphone-New-other-/281994725671?var=&hash=item41a8320927:m:m2Buo8MSy8T6ogcwvpSmnIg,NA,Apple iPhone 6 16GB 64GB 128GB Verizon 4G + GSM Unlocked Smartphone New other, Space Gray Gold[out of stock] Silver[out of stock],3 viewed per hour,US $266.95,http://i.ebayimg.com/images/g/hTMAAOSwGYVW~qUf/s-l300.jpg,101 sold,FREE,99.5% ÊPositive feedback
1240,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-GSM-Unlocked-/231771058141?var=&hash=item35f6a1afdd:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB GSM Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,33 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/6okAAOSwTuJYsNzU/s-l300.jpg,"9,111 sold",FREE,97.2% ÊPositive feedback
1241,http://www.ebay.com/itm/Apple-iPhone-6-A1586-16GB-GSM-Unlocked-Smartphone-Space-Gray-Fair-/201637810813?hash=item2ef28cd27d:g:hJEAAOSw3xJXoSdf,NA,Apple iPhone 6 A1586 16GB GSM Unlocked Smartphone-Spa, NA,17 viewed per day,US $199.99,http://i.ebayimg.com/images/g/hJEAAOSw3xJXoSdf/s-l300.jpg,82 sold,FREE,98.9% ÊPositive feedback
1242,http://www.ebay.com/itm/Apple-iPhone-6s-Plus-Factory-Unlocked-A1687-Verizon-Unlocked-16-64-128GB-Phone-/162528313613?var=&hash=item25d771410d:m:mWqZo_Ge9GsfmMOgYBop4yg,NA,Apple iPhone 6s Plus Factory Unlocked A1687 Verizon Unlocked - 16/64/128GB Phone, iPhone 6s Plus iPhone 6s iPhone 6 Plus iPhone 6 iPhone 5s iPhone 4s,651 viewed per day,US $138.99,http://i.ebayimg.com/images/g/fhYAAOSw8lpZJnzS/s-l300.jpg,5 inquiries,FREE,98.8% ÊPositive feedback
1243,http://www.ebay.com/itm/NEW-Apple-iPhone-6-64GB-GSM-Factoy-Unlocked-Gold-Silver-Space-Gray-Smartphone-/282450226994?var=&hash=item41c3586f32:m:mV6q2niezIJHBcyrFg_PU4g,NA,NEW Apple iPhone 6- 64GB GSM Factoy Unlocked -Gold-Silver- Space Gray-Smartphon, iPhone 6,8 viewed per hour,US $389.00,http://i.ebayimg.com/images/g/vlUAAOSwaeRZEL7u/s-l300.jpg,45 sold,FREE,99.3% ÊPositive feedback
1244,http://www.ebay.com/itm/Apple-iPhone-6-a1549-64GB-Smartphone-AT-T-Unlocked-/152545130451?var=&hash=item238465f7d3:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 64GB Smartphone AT&T Unlocked, Gold Silver Space Gray,66 viewed per day,US $279.99,http://i.ebayimg.com/images/g/kS0AAOSwKytZFITt/s-l300.jpg,74 sold,FREE,98.4% ÊPositive feedback
1245,http://www.ebay.com/itm/Apple-iPhone-6-Sprint-Smartphone-16GB-64GB-128GB-VERY-GOOD-Condition-/292091554301?var=&hash=item44020369fd:m:mnjl17sjmU_PFyZS9tY6McA,NA,"Apple iPhone 6 (Sprint) Smartphone 16GB, 64GB, 128GB VERY GOOD Condition", 16GB 64GB[out of stock] 128GB[out of stock],33 viewed per day,US $249.95,http://i.ebayimg.com/images/g/WM0AAOSwIWVY-MUO/s-l300.jpg,29 sold,NA,100% ÊPositive feedback
1246,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Unlocked-Smartphone-a1549-ATT-T-Mobile-Verizon-/262205935100?var=&hash=item3d0cb10dfc:m:msVFleCeUQcOjI11rQUO3nQ,NA,Apple iPhone 6 128GB Unlocked Smartphone a1549 ATT T-Mobile Verizon, GOLD[out of stock] GRAY SILVER,236 viewed per day,US $279.99,http://i.ebayimg.com/images/g/A08AAOSwYaFWewob/s-l300.jpg,757 sold,FREE,96.5% ÊPositive feedback
1247,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-Wireless-4G-LTE-Space-Gray-Silver-Gold-/122077140322?var=&hash=item1c6c5d5562:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon Wireless 4G LTE -  Space Gray Silver Gold, Space Grey Silver Gold,100 viewed per day,US $209.97,http://i.ebayimg.com/images/g/lagAAOSwcUBYG~ej/s-l300.jpg,253 sold,FREE,98.7% ÊPositive feedback
1248,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Verizon-Unlocked-/331600322791?var=&hash=item4d34eb60e7:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Verizon Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,23 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/rpMAAOSwYHxWGNe6/s-l300.jpg,"7,869 sold",FREE,97.2% ÊPositive feedback
1249,http://www.ebay.com/itm/Apple-iPhone-6-16GB-GSM-Unlocked-Smartphone-Gold-Gray-Silver-/311574750590?var=&hash=item488b4d657e:m:m6frKH7710xBtHZ0TAc3i4A,NA,Apple iPhone 6 - 16GB (GSM Unlocked) Smartphone Gold Gray Silver, Silver Space Gray Gold,475 viewed per day,US $219.88,http://i.ebayimg.com/images/g/ZzIAAOSwEeFVU6Cd/s-l300.jpg,"2,034 sold",FREE,98.8% ÊPositive feedback
1250,http://www.ebay.com/itm/Unlocked-Verizon-Apple-iPhone-6-GSM-SmartPhone-Gold-Gray-Silver-16GB-64GB-128GB-/201733204001?var=&hash=item2ef83c6821:m:mescTNvLVL3ws9OH4-5ph6g,NA,Unlocked Verizon Apple iPhone 6 GSM SmartPhone Gold Gray Silver 16GB 64GB 128GB, Gold Space Gray Silver,109 viewed per day,US $224.99,http://i.ebayimg.com/images/g/hBwAAOSwj85YNl~L/s-l300.jpg,132 sold,FREE,98.2% ÊPositive feedback
1251,http://www.ebay.com/itm/Apple-iPhone-6-Plus-64GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/382086658922?var=&hash=item58f623bb6a:m:m355GTsNhbWhpGmb6OK8tWA,NA,Apple iPhone 6 Plus 64GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile , iPhone 6S Plus iPhone 6S iPhone 6 Plus iPhone 6 iPhone 5S iPhone 4S,14 viewed per hour,NA,http://i.ebayimg.com/images/g/CxQAAOSwR29ZG-9O/s-l300.jpg,Experienced seller,$10.00 ,96.5% ÊPositive feedback
1252,http://www.ebay.com/itm/Apple-iPhone-5-5C-5S-6-6-Plus-6S-6S-Plus-GSM-Factory-Unlocked-Smartphone-/122346913382?var=&hash=item1c7c71be66:m:mYwgm6nUIr0pzElsxpFuqfQ,NA,"Apple iPhone 5, 5C, 5S, 6, 6 Plus, 6S, 6S Plus - GSM Factory Unlocked Smartphone", iPhone 5 iPhone 5c iPhone 5s iPhone 6 iPhone 6 Plus iPhone 6s iPhone 6s Plus[out of stock],820 viewed per day,US $109.99,http://i.ebayimg.com/images/g/A9cAAOSwdGFYomhk/s-l300.jpg,824 sold,FREE,98.8% ÊPositive feedback
